1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,Label
2.6014,1.5973,1.0671,1.599,3.7516,4.7553,1.7327,4.7634,3.6776,3.8875,7.3127,3.6028,4.3629,3.9459,8.4171,5.4123,6.225,5.8543,4.8219,7.4797,2.9725,2.3449,3.5795,2.727,3.3586,3.3418,4.88,3.9302,3.2739,2.6983,3.2624,2.4253,4.5102,3.8734,5.0368,4.4085,6.0178,7.1461,6.8845,7.7729,7.5596,7.9447,9.1134,8.893,5.2841,5.6839,8.4213,8.2118,7.0957,5.4978,3.6457,5.0885,4.9165,5.393,3.4896,4.0053,6.8032,6.221,5.1221,6.0616,6.5549,7.2634,5.2498,8.0183,1.4927,1.2347,1.3263,1.38,1.1735,1.2868,0.99367,1.1643,1.032,1.0632,1.2131,1.208,1.1492,1.1758,1.2925,1.2587,1.7862,1.4032,1.2103,1.3049,1.1926,1.2517,1.2427,1.3084,1.2076,1.2607,1.1234,1.2726,1.4808,1.2583,0.94201,1.3696,4.7898,3.8597,4.9623,4.2744,4.5986,6.1129,4.7375,5.761,3.0064,3.0205,3.6417,3.5389,3.869,3.8506,3.7554,3.522,1.4309,1.4509,1.4984,1.5028,1.8936,1.6462,1.4826,1.7888,2.9461,3.2637,2.9289,3.3138,2.1187,2.3066,2.7836,2.1901,0.72675,0.61428,0.75051,0.72727,0.91013,0.79806,0.75917,0.78394,1.1016,0.97573,1.1925,1.1289,1.0638,1.0039,1.0444,0.95773,1.5194,1.521,1.4764,1.559,1.2362,1.5124,1.4151,1.2815,1.044,1.0864,1.1293,1.1235,1.1357,1.2893,1.059,1.203,3.4847,2.8342,2.98,3.0445,2.7308,2.657,2.832,2.6718,2.1078,2.049,2.1396,2.7564,3.1398,3.172,2.4662,2.8365,1.7063,1.2188,1.5448,1.3518,2.1171,1.5981,1.5834,1.7297,1.8208,1.8505,2.3584,1.9707,1.6058,1.6438,2.0991,1.9598,1.1729,1.1716,1.2228,1.2446,1.3851,1.1515,1.248,1.1457,1.5493,1.3796,1.3409,1.3242,1.029,1.1893,1.2123,1.2491,2.5451,2.4614,2.5776,2.3764,1.9805,2.2432,2.4222,2.4243,1.6958,1.7639,1.6099,1.7875,2.4056,2.1927,1.771,1.8772,3.2668,3.1297,2.6936,2.8685,3.7358,3.5208,2.7692,2.5256,3.5942,3.6326,3.2527,3.4606,3.3423,3.4582,2.7256,3.6256,2.6189,2.4926,3.1555,2.7132,3.6868,3.9528,3.3202,3.0948,4.164,4.4462,4.0788,4.1484,3.9297,4.6257,4.4419,S5
5.0251,1.887,1.3435,2.6213,3.6785,4.5071,1.427,5.3701,4.0601,4.1045,7.3138,6.3336,4.1503,3.8307,8.4558,4.6217,5.704,8.3921,6.7314,7.7873,3.3326,2.8373,4.8849,2.7673,3.9056,3.8187,4.9945,5.7064,3.403,4.141,3.2046,4.2803,6.1388,4.7563,6.1209,4.2573,5.3995,6.4973,6.614,7.0746,6.6225,6.8378,7.6591,7.7951,4.5581,5.5283,7.1202,5.5017,5.9271,7.1666,4.8535,5.6016,3.809,4.8101,4.0521,4.07,6.4428,6.1608,5.0118,7.4969,4.7541,7.7047,3.9023,5.2643,0.94731,1.0756,1.2346,1.0159,1.0007,1.2389,1.2434,1.0959,1.0442,1.0238,1.0662,0.98088,1.1424,1.0654,1.1255,0.99769,1.4412,1.266,1.2685,1.2561,0.98126,0.98153,1.144,1.0686,1.076,0.93776,1.0798,1.0867,1.1578,1.0049,1.3145,1.5808,9.202,5.0238,4.728,4.5526,4.387,5.542,5.7078,6.033,3.4037,3.7389,3.4449,3.5054,3.7855,4.2492,3.209,3.9145,1.2155,1.3249,1.103,1.2907,2.2847,1.7595,1.2471,1.4141,2.9705,2.8464,3.0664,3.2197,2.0953,2.3831,3.0877,2.3731,0.7109,0.61445,0.5845,0.6209,0.74226,0.76326,0.57151,0.72175,1.1275,0.88878,0.97863,0.90239,0.79237,0.7481,0.88091,0.80979,1.4685,1.2698,1.3973,1.2848,1.2244,1.2618,1.4504,1.4286,1.1456,0.90246,1.0817,1.005,1.2141,1.0263,1.0351,1.1047,2.8121,2.4876,1.9523,2.6146,2.1669,2.3594,2.2842,2.379,2.2907,1.8412,2.1886,2.1943,1.9444,1.9527,1.8838,2.2783,1.4005,1.2871,1.5859,1.3324,1.7226,1.8387,1.5441,1.7352,1.8632,1.7751,1.5384,1.7154,1.665,1.8241,1.735,2.1074,1.2901,1.0676,1.2424,1.0741,1.2083,1.3306,1.2192,1.1496,1.4391,1.4355,1.1715,1.2206,1.1954,1.3186,1.2918,1.2473,2.0861,2.1614,2.0169,1.9703,1.8431,1.8397,2.0609,1.9564,1.4947,1.6287,1.4757,1.5109,1.8982,1.961,1.5361,1.7634,2.5911,2.6573,2.2851,2.2211,2.5879,3.1116,2.1766,2.3179,2.7609,2.8169,2.9843,3.0582,2.711,3.1435,3.1631,3.2916,2.1071,2.2107,2.197,2.0966,2.9532,2.6264,2.4734,2.1863,2.8661,3.1311,2.8679,2.6352,2.5109,3.1195,2.429,S5
8.3719,2.44,1.5291,3.712,3.5829,4.6101,1.5692,5.1746,3.7764,3.5777,8.0033,4.9306,3.4836,3.6471,6.5402,4.5729,8.2332,8.1573,7.1544,7.3245,3.5684,3.0143,5.5839,2.5698,3.377,3.709,5.8169,5.6974,3.0498,3.806,3.6355,4.1593,4.0723,4.4396,6.2083,4.8947,4.9905,5.8605,6.198,7.316,7.3475,8.9786,7.2192,9.2386,4.7637,5.1871,6.7896,7.7481,5.8389,6.8987,5.3419,5.8414,3.3163,3.8047,4.9115,4.3994,6.7303,6.7158,4.5904,5.4952,4.1229,8.3661,4.6601,6.8261,1.3368,1.1332,1.0332,1.0467,1.2793,1.1121,1.074,1.0543,0.85582,0.99541,1.0491,0.88867,1.0884,0.92959,1.2127,1.1145,1.3258,1.1803,1.1392,1.1638,1.0876,0.97079,1.1155,0.95449,1.0267,0.8396,1.0667,1.1643,0.85796,1.0096,1.1234,1.0902,5.2013,4.3283,4.8271,4.3527,4.9531,5.3477,5.3916,5.8607,3.6284,3.5488,3.4948,3.6122,3.8127,4.3481,3.2056,4.1468,1.6067,1.4291,1.2405,1.3544,1.9136,2.0147,1.2784,1.6499,2.8642,2.695,3.815,3.5679,2.2811,2.4937,3.375,2.9722,1.2374,0.69962,0.66162,0.85998,0.96398,0.82973,0.72952,0.73602,1.1684,1.0021,1.0805,0.92973,0.82545,0.89475,0.97043,1.0184,1.5011,1.4642,1.3525,1.3341,1.2308,1.1153,1.3946,1.3471,1.0282,0.99373,1.0006,1.0972,1.0434,1.2354,1.1396,1.1698,2.892,2.6321,2.3902,2.7848,2.3565,2.2629,2.7407,2.7791,1.856,2.1165,1.7953,2.5225,2.3021,2.2421,2.4028,3.0987,1.4857,1.2729,1.4119,1.3305,1.6404,1.6282,1.6805,1.5964,2.0282,1.6339,1.6214,2.1246,1.6495,1.5568,1.9333,1.7674,1.1176,1.0362,1.0447,1.0744,1.2468,1.0666,1.1374,1.2209,1.2598,1.2253,1.1408,1.3598,1.0967,1.1781,1.178,1.1158,2.3223,2.1042,1.7891,1.8178,2.2414,1.6792,1.7245,1.7394,1.3355,1.5424,1.5014,1.4946,1.7917,1.8408,1.4812,2.0317,3.0135,2.7884,2.2018,2.9472,2.9492,2.8555,2.4673,2.5335,2.4871,2.6434,3.134,3.0598,3.0079,2.9815,2.9162,2.8712,2.1177,2.0156,2.2773,2.3249,2.5092,2.6758,2.3176,2.4193,2.7242,2.6068,3.0818,2.7257,2.6543,2.8581,2.7067,S5
8.9599,2.5935,1.579,3.9692,3.5498,5.3141,2.169,6.8714,3.5974,3.8824,7.1429,5.2766,4.2773,3.7255,7.844,5.6445,6.5692,7.399,6.0845,6.4281,3.6216,2.9345,5.3601,2.5738,3.6336,3.845,5.6573,5.6325,3.5086,4.3935,3.7261,3.9023,5.4135,4.5506,6.1735,4.7714,4.7232,6.4054,6.4568,7.132,6.6089,8.0229,7.7143,8.9206,5.2992,5.4253,6.8597,6.2634,6.3013,8.2299,4.3442,6.2462,3.6422,3.8987,4.3305,4.9917,5.1788,6.5934,4.8266,7.2854,4.3602,8.8015,4.2907,7.5251,1.1765,1.1127,1.0467,1.2197,1.2089,1.2407,1.249,1.064,0.82081,0.90853,1.0603,0.96678,1.1931,1.1072,1.1869,0.99912,1.4618,1.0625,1.1066,1.0381,0.98001,1.1767,1.0425,1.1702,0.96735,1.0263,1.1385,1.0086,1.0082,1.1095,1.1572,1.3088,7.1495,4.8936,5.6007,5.0922,4.2691,5.4636,5.8422,5.533,3.123,4.1764,3.5941,4.0287,4.4945,4.7153,3.1848,4.3083,1.3579,1.2233,1.2904,1.2552,1.8621,1.6827,1.3065,1.439,2.8105,3.2456,3.4851,3.4096,2.0069,2.3567,3.1463,2.6865,2.6341,0.93803,0.76777,1.5121,0.93242,0.89209,0.68758,1.0832,1.0999,0.88217,0.91446,0.90927,0.91783,0.86459,0.87639,1.1988,1.1772,1.2088,1.5101,1.4831,0.89859,1.2248,1.2554,1.154,1.2565,1.0297,1.0752,1.0487,1.1122,1.1256,1.0451,1.1761,2.6129,2.598,2.548,2.4888,2.3583,2.3308,2.3052,2.3382,1.8086,1.9947,1.7724,2.1035,2.1811,1.8466,1.9455,2.513,1.3609,1.1891,1.4348,1.2855,1.9043,1.8446,1.6316,1.7284,1.9934,1.8052,1.7553,1.7384,1.7819,1.888,1.7581,1.9482,1.2802,1.0847,1.1065,1.3058,1.4095,1.2211,1.1672,1.318,1.3709,1.4795,1.1139,1.137,1.2383,1.1824,1.3377,1.1545,2.1266,1.97,2.006,2.2033,1.9173,2.2472,2.0298,2.4148,1.5702,1.4979,1.4133,1.5856,1.8835,1.8593,1.7507,1.7971,3.0661,2.6543,2.3288,2.3616,2.6526,2.7088,2.2557,2.2494,2.8593,2.8958,2.5381,2.5594,3.168,2.6517,2.8448,2.4765,2.5523,1.9709,2.3446,2.2779,2.2998,2.3492,2.2036,2.0661,2.5745,2.3325,2.7754,2.7757,2.3809,2.776,2.7014,S5
10.807,3.8497,2.2833,6.8572,3.7726,4.3217,1.865,5.3766,4.5059,3.7825,8.0883,5.1992,3.6294,3.8158,8.287,5.7492,5.3648,7.2936,6.0613,8.8635,3.0845,3.2508,5.0731,2.9254,4.1799,4.2022,5.7269,5.6887,3.564,4.3023,3.741,4.5201,4.1736,4.2594,6.2848,4.0446,4.7259,6.4346,6.5815,6.9988,7.0401,8.2805,7.3322,8.0545,5.4643,5.8644,7.1258,6.14,7.2281,7.7979,4.5742,6.1312,3.2047,4.5859,3.5428,3.75,5.8414,6.2503,4.6872,6.189,4.4513,8.7823,3.5215,6.5366,1.6689,1.0686,1.3529,1.2749,0.99241,1.1044,1.1605,1.1342,1.0693,0.9408,1.075,1.0762,0.95141,0.94984,1.2302,1.0241,1.6971,1.3855,1.3082,1.1911,1.0159,1.2186,1.2784,1.3208,1.0023,1.0726,1.0685,1.1092,1.1603,1.1707,1.1315,1.6369,6.123,4.4046,4.8761,4.618,4.4996,5.3332,5.2804,6.2014,2.5797,3.7601,3.2672,4.3564,4.3858,4.2981,3.3421,3.7841,1.3789,1.3186,1.2439,1.1971,2.1663,1.7613,1.323,1.6282,2.732,3.0133,3.4388,3.2587,2.0971,2.2804,3.2926,3.0015,0.76978,0.5871,0.62081,0.60342,0.88118,0.78892,0.64485,0.71727,0.82535,0.85765,0.89497,0.92778,0.8372,0.83085,0.87702,0.83944,1.4268,1.2361,1.2542,1.3673,1.1534,1.2657,1.4758,1.2885,0.98314,0.89495,1.0979,0.99865,1.0312,1.2322,1.0437,0.96735,3.0069,2.5573,2.3449,2.3703,1.9534,2.0065,2.1824,2.1526,1.8123,1.7967,2.2068,2.1068,2.0475,2.0045,2.1794,1.9039,1.6185,1.5296,1.3277,1.6166,1.6105,1.979,1.642,1.7295,2.1653,1.6252,1.6347,1.5408,1.6831,2.1585,1.9194,3.3087,1.2654,1.0024,1.3144,1.2793,1.4073,1.2753,1.2297,1.1653,1.4656,1.3846,1.2164,1.1301,1.2564,1.2491,1.1206,1.3368,2.7316,1.9559,1.9062,2.103,1.6912,1.6478,1.6335,1.7858,1.285,1.4163,1.6063,1.5884,1.8135,1.6379,1.7213,1.9515,2.9431,2.5939,2.5966,2.4469,2.7065,2.9028,2.7459,2.6589,2.6676,2.9303,2.8547,2.6763,2.6328,2.7009,2.7444,3.2908,2.1944,2.3658,2.0822,2.2086,3.2122,2.8445,2.3204,2.4058,2.5451,2.5661,2.9093,2.4577,2.9922,3.3581,3.1327,S5
8.5818,1.2298,1.1936,0.95918,4.1146,4.5471,1.5044,5.3701,4.2712,3.689,7.6384,4.7681,3.993,3.8809,6.9418,5.2156,5.878,8.6878,6.5388,8.3541,3.119,3.4133,5.8277,2.7688,3.6891,3.5792,6.421,5.9436,3.0885,3.7332,3.2724,4.2627,4.2844,4.1774,6.6583,4.5272,5.2406,6.428,7.5659,8.3991,6.547,8.6111,7.6961,10.393,5.1275,5.5611,7.5146,6.5583,6.9197,7.2129,3.7913,6.883,3.7031,4.5121,4.604,4.6968,6.6531,6.1998,4.9345,6.3194,4.3905,8.6327,4.1648,5.8875,3.0633,1.1621,1.322,1.1119,1.5628,1.1794,1.1566,1.0564,1.0284,1.0767,1.1097,0.92844,1.4246,1.0623,1.1728,1.0123,1.3797,1.2915,1.4923,1.2966,1.1628,1.237,1.4452,1.2229,1.0218,1.058,1.0769,1.1705,1.0741,0.99092,1.0759,1.1359,4.2714,4.0212,4.7797,4.1429,4.5788,5.5781,5.4886,5.7216,3.3908,3.9126,3.6705,4.2481,3.4403,4.1125,3.4617,4.2914,1.3718,1.3078,1.4127,1.1866,1.9978,1.9212,1.4739,1.4808,2.4593,2.6495,3.4844,3.2193,1.9303,2.6459,2.966,2.3837,1.8782,0.68574,0.74892,0.72241,0.95614,0.86294,0.69849,0.75761,1.4506,1.0727,1.0014,1.2613,0.97584,1.0104,1.0672,0.91099,1.6923,1.6556,1.8316,1.7133,1.3861,1.3089,1.5463,1.3596,1.3667,1.2369,1.2915,1.1774,1.2613,1.1823,1.2141,1.234,3.8811,2.8747,2.9877,2.9395,2.5373,2.4576,2.6626,2.651,3.076,2.2811,2.556,2.6959,2.4835,2.1389,2.0453,2.1658,1.6789,1.9327,1.8661,1.7557,2.0584,2.1586,1.9735,2.1544,2.1225,2.1709,1.9511,2.0705,1.9865,2.1518,1.9951,2.1131,1.3755,1.0027,1.2386,1.2652,1.8909,1.3494,1.209,1.2299,1.6144,1.3458,1.3721,1.5351,1.7089,1.3445,1.2397,1.2089,2.5939,2.5816,2.3346,2.2085,2.1623,2.0391,2.1699,2.3217,1.3804,1.5545,1.4702,1.6669,2.0773,2.0686,1.7156,2.0913,3.4219,2.8775,2.6128,2.6669,3.2751,3.1151,2.8082,2.7121,4.189,4.0997,3.4125,3.9082,3.3711,3.0267,3.4571,3.4829,2.5046,2.4341,3.1863,2.6696,3.3787,3.1305,3.0547,2.3686,3.6201,3.3484,3.0984,3.1784,3.4281,3.8001,3.1503,S5
10.184,3.6651,2.6358,6.6677,3.3421,5.8595,2.2449,6.6746,3.7245,4.1671,8.0191,4.8517,3.8361,4.0591,8.3362,4.7171,6.5108,6.3195,6.348,7.3762,3.5504,3.542,5.1208,2.6936,3.9864,3.8514,5.692,5.0426,3.4502,3.8507,3.6378,4.6877,4.032,3.8792,6.3653,4.7171,5.6028,5.9506,7.4264,8.1184,9.8063,8.9387,9.44,9.0978,5.0251,5.8009,8.0523,7.6391,6.3861,7.638,4.4741,5.7765,3.5641,4.5415,3.8277,4.408,8.28,7.2344,5.34,5.7797,4.8167,8.4089,4.3392,7.2456,1.7296,1.1429,1.2848,1.5871,1.2354,1.075,1.2158,1.1021,1.1043,1.0228,1.1143,1.1522,1.257,1.0772,0.93718,0.93981,1.3323,1.2412,1.3496,1.2673,1.1762,1.2185,1.7217,1.8733,0.88174,1.0358,1.0478,1.0379,1.0767,1.1063,1.2044,1.4527,5.2354,4.4124,5.0347,4.7281,3.9306,5.0569,5.3342,5.7836,3.316,3.4241,3.8831,3.4004,4.0383,4.513,3.4852,3.8826,2.4039,1.4303,1.3192,1.5406,1.9468,1.637,1.3973,1.3232,3.3526,2.952,3.6433,3.2145,2.0594,2.4336,3.2073,2.9241,0.71717,0.74233,0.87986,0.83973,1.0662,1.0211,0.82453,0.9762,1.251,1.1072,1.2017,1.0797,1.3688,1.0913,1.2061,1.0095,1.7128,1.6419,1.5754,1.6276,1.2793,1.5202,1.5675,1.3711,1.1647,1.3498,1.4023,1.2868,1.223,1.579,1.6449,1.3808,4.9891,3.2647,2.8865,3.1183,2.6264,2.8883,2.9963,2.5849,1.8947,2.2619,2.4355,2.5342,2.6546,2.4336,2.3691,2.5794,1.7645,1.544,1.634,1.7551,1.8239,2.5497,1.7593,2.1311,2.4396,1.9497,1.7601,2.2702,2.0166,2.1384,1.8446,2.5913,1.6847,1.2889,1.1285,1.5345,1.3304,1.2852,1.1344,1.2022,1.6073,1.2357,1.1224,1.2167,1.4148,1.1625,1.17,1.3106,2.3216,2.3,2.3718,2.5124,2.1953,1.9184,2.3035,2.2211,1.4729,1.5452,1.5358,1.5977,2.1142,1.9134,1.7944,1.7616,3.7228,2.9431,2.9475,3.0375,3.2583,3.2895,2.9849,2.9744,3.345,3.5036,3.3951,3.3032,3.0537,3.7418,3.627,4.066,2.3874,2.5351,2.5274,2.7226,3.0925,3.0235,2.3252,2.5818,3.2857,3.6004,3.5268,3.4241,2.9194,3.0818,3.0103,S5
8.6042,2.2419,1.5446,3.0029,4.29,4.8096,1.9275,6.218,4.1532,4.3821,6.9675,5.9997,4.3358,4.6399,6.5999,5.0097,8.5852,6.56,7.2745,8.0314,3.681,3.2107,5.0426,2.7447,4.7011,3.7465,5.216,6.1772,4.113,4.6506,3.5359,4.3368,4.4351,5.1541,5.2714,5.2398,4.984,6.1261,6.4878,7.0195,7.1936,7.8167,8.0045,9.2837,4.5935,5.234,7.0459,6.3209,6.7227,7.0003,4.2216,6.1678,3.2736,4.2624,4.417,4.8551,6.6856,6.3449,5.276,8.088,4.5771,7.4838,4.7464,7.1744,1.3907,1.0068,1.3182,1.1162,1.2471,1.2466,1.0991,1.143,1.0226,0.9908,1.1595,0.99347,1.0886,1.0218,1.0654,0.8841,1.8809,1.1119,1.1893,1.218,1.0238,0.94966,1.199,1.2667,1.0154,0.95136,1.0986,1.0476,0.99864,0.98928,1.1334,1.2006,6.003,4.5494,4.7886,4.5153,4.4802,5.1466,5.1606,4.8894,3.9425,4.1348,3.6456,4.2535,4.0536,4.752,3.2385,4.3422,1.8023,1.4168,1.3754,1.453,2.8091,2.0647,1.4892,1.5853,2.9621,2.911,3.9039,3.1211,2.3878,2.7191,3.9144,3.5726,0.73559,0.72517,0.78403,0.71742,1.4337,0.98323,0.69975,0.97793,1.1494,1.2193,1.1446,1.1939,1.2423,1.1054,1.0428,1.0418,1.6073,1.8844,1.725,1.5892,1.366,1.7286,1.7788,1.5199,1.011,1.35,1.2941,1.1883,1.397,1.2858,1.3479,1.4597,2.9824,2.9817,3.0561,3.2368,2.548,2.8464,2.7088,2.4932,2.1688,2.1368,2.4142,2.3139,2.6863,2.598,3.076,2.9633,1.9684,1.746,2.139,1.8577,1.9646,2.1711,2.1189,2.0283,2.1194,2.4867,2.0447,2.7499,2.0832,1.9743,2.0513,2.4593,0.87592,1.0974,1.0683,1.2698,1.2162,1.3517,1.1252,1.1381,1.4628,1.3185,1.2269,1.2819,1.1418,1.1907,1.2759,1.2522,3.0812,2.3219,2.1846,2.4457,2.2499,1.9345,2.1345,2.3725,1.4922,1.5039,1.655,1.6185,1.9578,2.3127,1.7651,1.8595,3.0959,2.9396,2.6345,3.3082,3.6018,3.5735,2.7051,3.0867,3.4873,3.0347,3.3719,3.6803,3.3124,3.4739,3.4895,3.2358,2.5224,2.3813,2.2803,2.6226,3.3556,4.196,2.5388,2.6819,2.944,2.9803,3.3846,3.2202,3.7916,5.0727,3.4201,S5
8.776,1.2704,1.1423,0.92528,4.5572,4.7755,1.4705,4.9537,3.9376,4.038,6.9825,4.6814,4.4481,4.2574,7.9772,5.2105,6.3832,7.5001,6.1745,7.2935,3.2915,2.9966,5.3891,2.8848,4.0411,3.9111,5.4026,6.107,3.7754,3.8187,3.4693,4.4864,8.1283,4.832,5.3451,4.8913,5.1607,6.162,6.2977,7.7539,7.2914,7.7255,8.2703,8.4163,4.821,5.6732,6.8073,6.9639,6.2849,6.9733,3.9973,6.1253,3.5803,4.7115,4.1459,4.1041,6.2047,6.6104,4.8148,5.4324,4.1377,9.4493,4.4218,7.3769,1.314,0.91119,1.1965,1.0842,1.2437,1.0893,1.1337,1.1402,0.86765,0.85551,0.9528,0.78595,1.0446,0.99204,0.9344,1.0403,1.4153,1.2189,1.0836,1.3197,1.1235,0.95773,1.0891,0.98096,0.91227,0.89659,0.9108,1.1091,1.0736,0.99386,0.97135,1.0081,4.6613,4.5103,4.7484,4.6243,4.1525,5.0991,5.1928,5.6874,2.6783,3.1453,3.2371,3.5979,4.2866,4.4562,3.2852,4.3998,1.4237,1.2169,1.3677,1.1233,1.961,1.6291,1.3993,1.2318,2.8032,2.8154,3.2676,3.3098,1.9607,2.0641,2.9358,2.3664,0.6904,0.56759,0.6751,0.64045,1.3811,0.94082,0.66648,0.83141,0.87711,0.93915,0.98778,1.0547,1.1976,1.0398,0.91372,0.95586,1.4466,1.3033,1.6404,1.2785,1.4664,1.3163,1.4583,1.3295,1.3174,1.2452,1.3274,1.0848,1.3754,1.3646,1.1586,1.3496,2.9791,2.7232,2.7859,2.6265,2.0901,2.4182,2.7757,2.1371,1.9933,2.0246,2.3431,2.2386,3.1234,2.4212,2.3946,2.0976,1.6728,1.455,1.4406,1.7018,1.8697,1.9113,1.6185,1.9322,1.6444,1.8668,2.156,1.8184,1.8029,1.9811,2.3785,2.1753,1.0595,0.98343,1.393,1.2483,1.3621,1.3006,1.2614,1.0611,1.81,1.1892,1.2527,1.1892,1.2716,1.2604,1.2906,1.1771,2.5029,1.9461,2.1047,2.0367,1.8183,1.7615,1.956,1.7297,1.3987,1.5394,1.4381,1.3691,2.0315,1.9189,1.4867,1.7899,3.9467,2.5723,2.3411,3.0172,3.2294,2.7253,2.3706,2.7797,2.9729,3.0924,2.8232,3.0797,2.6154,2.9077,3.2516,2.9055,2.2282,2.3644,2.1636,2.3393,2.6355,2.4467,2.0325,2.4402,2.5857,3.0994,3.243,2.8647,2.3969,2.8206,2.8608,S5
1.5334,0.63895,0.27569,0.64948,0.55676,0.42323,0.21486,0.48891,0.68348,1.0553,0.93288,0.60303,0.50823,0.4315,1.4339,0.80409,1.3943,1.2201,0.75249,0.87274,0.4337,0.44708,0.6115,0.59998,0.65492,0.75608,0.77136,0.81413,0.40759,0.52359,0.57995,0.59892,0.60223,0.62798,0.87047,0.65895,1.3597,1.43,1.0198,1.1046,1.5069,1.4621,2.3089,2.2357,1.2041,1.0055,1.8099,1.2801,1.5221,1.0393,0.67036,0.75954,0.95446,0.79187,0.56856,0.59349,1.3512,1.5726,1.1858,1.673,1.0061,1.1614,0.98552,0.8544,0.20351,0.16154,0.22213,0.18422,0.15457,0.1733,0.19565,0.18674,0.14263,0.14739,0.16305,0.15961,0.14924,0.14263,0.15112,0.15071,0.289,0.23689,0.17478,0.18717,0.1714,0.16356,0.18769,0.21453,0.1377,0.13697,0.1736,0.18062,0.16329,0.15373,0.17921,0.1933,0.73132,0.59793,1.1134,0.69888,0.84433,1.2421,1.0962,0.94431,0.8116,0.6705,0.80777,0.7791,0.85487,0.75119,0.70327,0.66688,0.32337,0.28645,0.22523,0.23464,0.44606,0.36729,0.22117,0.31039,0.64927,0.65304,0.67521,0.66169,0.4387,0.5527,0.62461,0.69665,0.12701,0.080796,0.082671,0.09477,0.12493,0.10079,0.087012,0.081541,0.15154,0.12778,0.13312,0.14408,0.11939,0.1212,0.1221,0.12563,0.13818,0.13543,0.16726,0.17293,0.13647,0.15954,0.16271,0.17599,0.14052,0.12018,0.12849,0.14728,0.12904,0.12569,0.14255,0.12302,0.24357,0.17516,0.21135,0.19868,0.17668,0.18388,0.18899,0.18366,0.12072,0.13026,0.14884,0.15622,0.1612,0.17088,0.17364,0.1437,0.18245,0.14169,0.15764,0.15006,0.17102,0.1867,0.13857,0.18496,0.14597,0.14212,0.15539,0.15755,0.16678,0.17227,0.16589,0.15878,0.14677,0.15116,0.16887,0.16349,0.16015,0.15228,0.18117,0.17501,0.15461,0.13294,0.18019,0.15728,0.16052,0.13701,0.16063,0.15311,0.16343,0.18634,0.1987,0.18094,0.18504,0.17236,0.17752,0.16125,0.1458,0.15402,0.16283,0.14356,0.14829,0.16119,0.16203,0.19401,0.20523,0.18292,0.15641,0.1698,0.14931,0.18316,0.1888,0.19164,0.24332,0.18427,0.20703,0.18203,0.15794,0.18188,0.15528,0.16802,0.22164,0.17648,0.21025,0.19337,0.21987,0.22393,0.21527,0.19943,0.17748,0.17514,0.22884,0.19535,0.21605,0.23707,0.20063,S6
